mir-663,RF00957,Gene; miRNA;,12,433,microRNA mir-663
mir-665,RF00921,Gene; miRNA;,6,47,microRNA mir-665
mir-668,RF00890,Gene; miRNA;,6,52,microRNA mir-668
mir-67,RF00844,Gene; miRNA;,14,71,microRNA mir-67
mir-671,RF00891,Gene; miRNA;,3,75,microRNA mir-671
mir-672,RF00911,Gene; miRNA;,7,60,microRNA mir-672
mir-673,RF00922,Gene; miRNA;,2,8,microRNA mir-673
mir-674,RF00914,Gene; miRNA;,2,8,microRNA mir-674
mir-675,RF00897,Gene; miRNA;,11,71,microRNA mir-675
mir-676,RF00966,Gene; miRNA;,6,50,microRNA mir-676
mir-684,RF00876,Gene; miRNA;,28,1831,microRNA mir-684
mir-689,RF00871,Gene; miRNA;,13,404,microRNA mir-689
mir-692,RF00875,Gene; miRNA;,11,1614,microRNA mir-692
mir-7,RF00053,Gene; miRNA;,57,335,mir-7 microRNA precursor
mir-70,RF00833,Gene; miRNA;,4,6,microRNA mir-70
mir-708,RF00917,Gene; miRNA;,21,125,microRNA mir-708
mir-71,RF00832,Gene; miRNA;,12,55,microRNA mir-71
mir-711,RF01923,Gene; miRNA;,5,61,microRNA mir-711
mir-720,RF02002,Gene; miRNA;,35,713,microRNA mir-720
mir-73,RF00831,Gene; miRNA;,7,9,microRNA mir-73
mir-74,RF00830,Gene; miRNA;,4,13,microRNA mir-74
mir-744,RF00936,Gene; miRNA;,5,58,microRNA mir-744
mir-75,RF00828,Gene; miRNA;,4,16,microRNA mir-75
mir-760,RF00915,Gene; miRNA;,7,44,microRNA mir-760
mir-761,RF01939,Gene; miRNA;,4,56,microRNA mir-761
mir-764,RF01920,Gene; miRNA;,6,55,microRNA mir-764
mir-765,RF01027,Gene; miRNA;,2,23,microRNA mir-765
mir-767,RF01033,Gene; miRNA;,14,58,microRNA mir-767
mir-77,RF00827,Gene; miRNA;,5,10,microRNA mir-77
mir-770,RF00888,Gene; miRNA;,4,45,microRNA mir-770
mir-785,RF02244,Gene; miRNA;,4,4,microRNA mir-785
mir-786,RF00895,Gene; miRNA;,2,4,microRNA mir-786
mir-787,RF00896,Gene; miRNA;,2,3,microRNA mir-787
mir-788,RF02245,Gene; miRNA;,4,6,microRNA mir-788
mir-789,RF00905,Gene; miRNA;,2,2,microRNA mir-789
mir-790,RF00894,Gene; miRNA;,2,9,microRNA mir-790
mir-791,RF00902,Gene; miRNA;,3,4,microRNA mir-791
mir-8,RF00241,Gene; miRNA;,13,505,mir-8/mir-141/mir-200 microRNA precursor family
mir-80,RF00817,Gene; miRNA;,4,6,microRNA mir-80
mir-802,RF00887,Gene; miRNA;,13,75,microRNA mir-802
mir-81,RF00728,Gene; miRNA;,9,21,microRNA mir-81
mir-83,RF00812,Gene; miRNA;,4,8,microRNA mir-83
mir-84,RF00811,Gene; miRNA;,4,5,microRNA mir-84
mir-85,RF00810,Gene; miRNA;,5,7,microRNA mir-85
mir-86,RF00808,Gene; miRNA;,5,13,microRNA mir-86
mir-87,RF00726,Gene; miRNA;,8,32,microRNA mir-87
mir-872,RF00918,Gene; miRNA;,6,56,microRNA mir-872
mir-873,RF00910,Gene; miRNA;,3,58,microRNA mir-873
mir-874,RF00919,Gene; miRNA;,4,62,microRNA mir-874
mir-875,RF00933,Gene; miRNA;,9,64,microRNA mir-875
mir-876,RF00935,Gene; miRNA;,3,60,microRNA mir-876
mir-877,RF00912,Gene; miRNA;,13,85,microRNA mir-877
mir-879,RF00931,Gene; miRNA;,2,8,microRNA mir-879
mir-883,RF00909,Gene; miRNA;,3,16,microRNA mir-883
mir-885,RF01015,Gene; miRNA;,3,46,microRNA mir-885
mir-887,RF01035,Gene; miRNA;,3,23,microRNA mir-887
mir-891,RF01042,Gene; miRNA;,7,117,microRNA mir-891
mir-9,RF00237,Gene; miRNA;,43,753,mir-9/mir-79 microRNA precursor family
mir-90,RF00785,Gene; miRNA;,5,7,microRNA mir-90
mir-92,RF00464,Gene; miRNA;,23,195,mir-92 microRNA precursor family
mir-920,RF00986,Gene; miRNA;,4,34,microRNA mir-920
mir-922,RF01019,Gene; miRNA;,12,44,microRNA mir-922
mir-924,RF00999,Gene; miRNA;,4,36,microRNA mir-924
mir-927,RF00950,Gene; miRNA;,14,56,microRNA mir-927
mir-929,RF00947,Gene; miRNA;,15,63,microRNA mir-929
mir-932,RF01914,Gene; miRNA;,5,43,microRNA mir-932
mir-934,RF01025,Gene; miRNA;,2,20,microRNA mir-934
mir-936,RF01002,Gene; miRNA;,4,29,microRNA mir-936
mir-937,RF01039,Gene; miRNA;,9,47,microRNA mir-937
mir-938,RF00964,Gene; miRNA;,2,20,microRNA mir-938
mir-939,RF00981,Gene; miRNA;,3,22,microRNA mir-939
mir-940,RF01023,Gene; miRNA;,8,43,microRNA mir-940
mir-941,RF00907,Gene; miRNA;,2,61,microRNA mir-941
mir-942,RF00997,Gene; miRNA;,2,20,microRNA mir-942
mir-944,RF01024,Gene; miRNA;,2,18,microRNA mir-944
mir-96,RF00669,Gene; miRNA;,25,103,microRNA mir-96
mir-965,RF02520,Gene; miRNA;,32,54,mir-965 microRNA precursor family
mir-969,RF01997,Gene; miRNA;,8,27,microRNA mir-969
mir-981,RF01926,Gene; miRNA;,3,37,microRNA mir-981
mir-983,RF00949,Gene; miRNA;,3,14,microRNA mir-983
mir-987,RF02009,Gene; miRNA;,3,26,microRNA mir-987
mir-988,RF01916,Gene; miRNA;,4,42,microRNA mir-988
mir-995,RF01996,Gene; miRNA;,9,32,microRNA mir-995
mir-996,RF00948,Gene; miRNA;,5,34,microRNA mir-996
mir-999,RF01943,Gene; miRNA;,4,39,microRNA mir-999
mir-BART1,RF00363,Gene; miRNA;,5,26,mir-BART1 microRNA precursor family
mir-BART12,RF00874,Gene; miRNA;,2,23,microRNA mir-BART12
mir-BART15,RF00868,Gene; miRNA;,2,26,microRNA mir-BART15
mir-BART17,RF00863,Gene; miRNA;,2,25,microRNA mir-BART17
mir-BART2,RF00364,Gene; miRNA;,8,19,mir-BART2 microRNA precursor family
mir-BART20,RF00864,Gene; miRNA;,2,17,microRNA mir-BART20
mir-BART3,RF00866,Gene; miRNA;,2,51,microRNA mir-BART3
mir-BART5,RF00867,Gene; miRNA;,2,24,microRNA mir-BART5
mir-BART7,RF00869,Gene; miRNA;,2,23,microRNA mir-BART7
mir-BHRF1-1,RF00365,Gene; miRNA;,5,12,mir-BHRF1-1 microRNA precursor family
mir-BHRF1-2,RF00366,Gene; miRNA;,5,14,mir-BHRF1-2 microRNA precursor family
mir-BHRF1-3,RF00367,Gene; miRNA;,4,11,mir-BHRF1-3 microRNA precursor family
mir-iab-4,RF00725,Gene; miRNA;,8,122,microRNA mir-iab-4
mir-M7,RF01009,Gene; miRNA;,2,51,microRNA mir-M7
mir-TAR,RF00250,Gene; miRNA;,45,5862,Trans-activation response element (TAR)
MIR1023,RF01043,Gene; miRNA;,4,4,microRNA MIR1023
MIR1027,RF00925,Gene; miRNA;,2,3,microRNA MIR1027
MIR1122,RF00906,Gene; miRNA;,12,11796,microRNA MIR1122
MIR1151,RF00926,Gene; miRNA;,2,2,microRNA MIR1151
MIR1222,RF01927,Gene; miRNA;,5,5,microRNA MIR1222
MIR1223,RF01941,Gene; miRNA;,8,11,microRNA MIR1223
MIR1428,RF01925,Gene; miRNA;,5,75,microRNA MIR1428
MIR1444,RF00956,Gene; miRNA;,3,8,microRNA MIR1444
MIR1446,RF00954,Gene; miRNA;,7,16,microRNA MIR1446
MIR158,RF00845,Gene; miRNA;,2,66,microRNA MIR158
MIR159,RF00638,Gene; miRNA;,66,1134,microRNA MIR159
MIR162_2,RF00742,Gene; miRNA;,10,235,microRNA MIR162_2
MIR164,RF00647,Gene; miRNA;,39,532,microRNA MIR164
MIR167_1,RF00640,Gene; miRNA;,42,960,microRNA MIR167_1
MIR168,RF00677,Gene; miRNA;,10,173,microRNA MIR168
MIR169_2,RF00645,Gene; miRNA;,100,956,microRNA MIR169_2
MIR169_5,RF00865,Gene; miRNA;,6,475,microRNA MIR169_5
MIR171_1,RF00643,Gene; miRNA;,57,996,microRNA MIR171_1
MIR171_2,RF00692,Gene; miRNA;,7,63,microRNA MIR171_2
MIR1846,RF02000,Gene; miRNA;,21,930,microRNA MIR1846
MIR2118,RF01911,Gene; miRNA;,7,247,microRNA MIR2118
MIR2587,RF01917,Gene; miRNA;,4,199,microRNA MIR2587
MIR2907,RF02027,Gene; miRNA;,52,324,microRNA MIR2907
MIR390,RF00689,Gene; miRNA;,16,214,microRNA MIR390
MIR394,RF00688,Gene; miRNA;,19,187,microRNA MIR394
MIR396,RF00648,Gene; miRNA;,26,255,microRNA MIR396
MIR397,RF00704,Gene; miRNA;,7,98,microRNA MIR397
MIR398,RF00695,Gene; miRNA;,14,246,microRNA MIR398
MIR403,RF00842,Gene; miRNA;,13,77,microRNA MIR403
MIR405,RF00768,Gene; miRNA;,13,153,microRNA MIR405
MIR408,RF00690,Gene; miRNA;,8,110,microRNA MIR408
MIR439,RF01902,Gene; miRNA;,5,108,microRNA MIR439
MIR444,RF00920,Gene; miRNA;,4,16,microRNA MIR444
MIR473,RF00778,Gene; miRNA;,6,35,microRNA MIR473
MIR474,RF00779,Gene; miRNA;,11,26,microRNA MIR474
MIR475,RF00721,Gene; miRNA;,4,10,microRNA MIR475
MIR476,RF00739,Gene; miRNA;,2,12,microRNA MIR476
MIR477,RF00780,Gene; miRNA;,3,14,microRNA MIR477
MIR478,RF00652,Gene; miRNA;,17,382,microRNA MIR478
MIR480,RF00782,Gene; miRNA;,69,773,microRNA MIR480
MIR529,RF00908,Gene; miRNA;,3,66,microRNA MIR529
MIR530,RF01005,Gene; miRNA;,3,18,microRNA MIR530
MIR535,RF00714,Gene; miRNA;,4,171,microRNA MIR535
MIR807,RF00886,Gene; miRNA;,30,467,microRNA MIR807
MIR811,RF00882,Gene; miRNA;,5,1565,microRNA MIR811
MIR815,RF00884,Gene; miRNA;,3,13,microRNA MIR815
MIR820,RF00883,Gene; miRNA;,2,57,microRNA MIR820
MIR821,RF00885,Gene; miRNA;,5,3210,microRNA MIR821
MIR824,RF00943,Gene; miRNA;,12,63,microRNA MIR824
MIR828,RF01026,Gene; miRNA;,4,50,microRNA MIR828
MIR845_1,RF00901,Gene; miRNA;,2,14,microRNA MIR845_1
MIR845_2,RF00975,Gene; miRNA;,2,264,microRNA MIR845_2
MIR854,RF00893,Gene; miRNA;,3,325,microRNA MIR854
MNV_3UTR,RF02532,Cis-reg;,10,67,Murine norovirus 3'UTR
Moco-II,RF01713,Cis-reg;,7,8,Moco-II RNA
MOCO_RNA_motif,RF01055,Cis-reg; riboswitch;,160,1196,Moco (molybdenum cofactor) riboswitch
MPMV_package,RF00459,Cis-reg;,9,1023,Mason-Pfizer monkey virus packaging signal
mraW,RF01746,Cis-reg;,45,316,mraW RNA
Ms1,RF02566,Gene; sRNA;,4,103,Mycobacterium smegmatis small RNA 1
MS2,RF02359,Cis-reg;,5,298,Bacteriophage MS2 operator hairpin
msiK,RF01747,Cis-reg;,120,423,msiK RNA
msr,RF00170,Gene;,9,145,Retron msr RNA
Ms_AS-1,RF02463,Gene; sRNA;,5,43,Mycobacterium sRNA Ms_AS-1
Ms_AS-4,RF02464,Gene; sRNA;,9,69,Actinobacteria sRNA Ms_AS-4
Ms_AS-5,RF02465,Gene; sRNA;,9,78,Mycobacterium sRNA Ms_AS-5
Ms_AS-8,RF02466,Gene; sRNA;,10,112,Actinobacteria sRNA Ms_AS-8
Ms_IGR-2,RF02467,Gene; sRNA;,3,11,Mycobacterium sRNA Ms_IGR-2
Ms_IGR-4,RF02468,Gene; sRNA;,2,2,Mycobacterium sRNA Ms_IGR-4
Ms_IGR-5,RF02471,Gene; sRNA;,21,147,Actinobacteria sRNA Ms_IGR-5
Ms_IGR-7,RF02469,Gene; sRNA;,14,77,Actinobacteria sRNA Ms_IGR-7
Ms_IGR-8,RF02470,Gene; sRNA;,3,21,Mycobacterium sRNA Ms_IGR-8
mt-tmRNA,RF02544,Gene;,11,66,Mitochondrion-encoded tmRNA
mtDNA_ssA,RF01853,Gene; antisense;,53,60286,Mitochondrial DNA control region secondary structure A
MtlS,RF02268,Gene; sRNA;,6,98,MtlS RNA
mtPerm-5S,RF02547,Gene; rRNA;,6,16,Permuted mitochondrial genome encoded 5S rRNA
mycoplasma_FSE,RF01842,Cis-reg; frameshift_element;,3,57,mycoplasma ribosomal frameshift element
naRNA4,RF02564,Gene; sRNA;,3,14665,Nucleoid-associated noncoding RNA 4
NBR2,RF02153,Gene; lncRNA;,26,144,Neighbour of BRCA1 gene 2 converved region
ncr1015,RF02449,Gene; sRNA;,16,33,Bacillus sRNA ncr1015
ncr1175,RF02450,Gene; sRNA;,4,31,Bacillus sRNA ncr1175
ncr1241,RF02451,Gene; sRNA;,8,127,Bacillus sRNA ncr1241
ncr1575,RF02452,Gene; sRNA;,29,209,Bacillus sRNA ncr1575
ncr952,RF02453,Gene; sRNA;,6,12,Bacillus sRNA ncr952
ncr982,RF02454,Gene; sRNA;,6,35,Bacillus sRNA ncr982
ncrMT1302,RF02341,Gene; sRNA;,7,85,Mycobacterium sRNA ncrMT1302
NCRUPAR_1,RF02154,Gene; lncRNA;,9,42,"Non-protein coding RNA, upstream of F2R/PAR1 conserved region 1"
NCRUPAR_2,RF02155,Gene; lncRNA;,3,21,"Non-protein coding RNA, upstream of F2R/PAR1 conserved region 2"
NEAT1_1,RF01955,Gene; lncRNA;,17,83,Nuclear enriched abundant transcript 1 conserved region 1
NEAT1_2,RF01956,Gene; lncRNA;,13,82,Nuclear enriched abundant transcript 1 conserved region 2
NEAT1_3,RF01957,Gene; lncRNA;,18,98,Nuclear enriched abundant transcript 1 conserved region 3
neisseria_FSE,RF01843,Cis-reg; frameshift_element;,4,49,neiserria ribosomal frameshift element
Noro_CRE,RF02534,Cis-reg;,21,375,Norovirus cis-acting replication element (CRE)
nos_TCE,RF00161,Cis-reg;,9,48,Nanos 3' UTR translation control element
NPPA-AS1_1,RF02156,Gene; lncRNA;,19,49,NPPA antisense RNA 1 conserved region 1
NPPA-AS1_2,RF02157,Gene; lncRNA;,16,49,NPPA antisense RNA 1 conserved region 2
NPPA-AS1_3,RF02158,Gene; lncRNA;,24,72,NPPA antisense RNA 1 conserved region 3
NRF2_IRES,RF02531,Cis-reg; IRES;,20,63,Nrf2 internal ribosome entry site (IRES)
NRON,RF00636,Gene;,24,72,ncRNA Repressor of NFAT (nuclear factor of activated T cells)
NrrF,RF01416,Gene; antisense;,3,64,NrrF RNA
nse_sRNA,RF02270,Gene;,7,51,Neisseria sigma-E sRNA
NsiR1,RF02399,Gene; sRNA;,17,148,Nitrogen stress-induced RNA 1
nuoG,RF01748,Cis-reg;,31,398,nuoG RNA
Ocean-V,RF01714,Gene; sRNA;,3,5,Ocean-V RNA
ODC_IRES,RF02535,Cis-reg; IRES;,13,230,ODC internal ribosome entry site (IRES)
ohsC_RNA,RF02495,Gene; antitoxin;,34,292,Oppression of Hydrophobic ORF by sRNA
OLE,RF01071,Gene;,20,142,Ornate Large Extremophilic RNA
OmrA-B,RF00079,Gene; sRNA;,23,1007,OmrA-B family
OrzO-P,RF02083,Gene; antitoxin;,7,411,OrzO-P RNA antitoxin family
Oskar_OES,RF02548,Cis-reg;,14,34,Oocyte entry signal (OES) from oskar mRNA
ovine_lenti_FSE,RF01840,Cis-reg; frameshift_element;,14,103,ribosomal frameshift element
OxyS,RF00035,Gene; sRNA;,5,412,OxyS RNA
P1,RF00623,Gene;,14,81,Pseudomonas sRNA P1
P10,RF01668,Gene; sRNA;,8,100,Pseudomonas sRNA P10
P11,RF00625,Gene;,15,73,Pseudomonas sRNA P11
P13,RF01665,Gene; sRNA;,2,19,Pseudomonas sRNA P13
P14,RF01669,Gene; sRNA;,4,83,Pseudomonas sRNA P14
P15,RF00627,Gene;,22,87,Pseudomonas sRNA P15
P16,RF00628,Gene;,27,91,Pseudomonas sRNA P16
P17,RF01670,Gene; sRNA;,3,32,Pseudomonas sRNA P17
P18,RF01671,Gene; sRNA;,4,46,Pseudomonas sRNA P18
P2,RF01672,Gene; sRNA;,7,18,Psudomonas sRNA P2
P24,RF00629,Gene;,14,89,Pseudomonas sRNA P24
P26,RF00630,Gene;,27,794,Pseudomonas sRNA P26
P27,RF01674,Gene; sRNA;,4,89,Pseudomonas sRNA P27
p27_CRE,RF00454,Cis-reg;,12,46,p27 cis-regulatory element
P31,RF01676,Gene; sRNA;,4,95,Pseudomonas sRNA P31
P33,RF02404,Gene; sRNA;,3,37,Pseudomonas sRNA P33
P34,RF02405,Gene; sRNA;,5,91,Pseudomonas sRNA P34
P35,RF01677,Gene; sRNA;,2,20,Pseudomonas sRNA P35
P36,RF01679,Gene; sRNA;,2,69,Pseudomonas sRNA P36
P37,RF01678,Gene; sRNA;,2,20,Pseudomonas sRNA P37
P4,RF01681,Gene; sRNA;,2,24,Pseudomonas sRNA P4
P5,RF01680,Gene; sRNA;,2,18,Pseudomonas sRNA P5
P6,RF01683,Gene; sRNA;,3,22,Pseudomonas sRNA P6
P8,RF01682,Gene; sRNA;,2,19,Pseudomonas sRNA P8
P9,RF00624,Gene;,17,152,Pseudomonas sRNA P9
pan,RF01749,Cis-reg;,74,452,pan motif
Parecho_CRE,RF00499,Cis-reg;,5,32,Human parechovirus 1 (HPeV1) cis regulatory element (CRE)
PART1_1,RF02159,Gene; lncRNA;,22,64,Prostate androgen-regulated transcript 1 conserved region 1
PART1_2,RF02160,Gene; lncRNA;,29,79,Prostate androgen-regulated transcript 1 conserved region 2
PART1_3,RF02161,Gene; lncRNA;,3,38,Prostate androgen-regulated transcript 1 conserved region 3
PCA3_2,RF01894,Gene; lncRNA;,20,74,Prostate cancer antigen RNA 3 conserved region 2
PCGEM1,RF01981,Gene; lncRNA;,26,59,Prostate-specific transcript 1
Pedo-repair,RF01715,Cis-reg;,6,6,Pedo-repair RNA
pfl,RF01750,Cis-reg;,182,669,pfl RNA
Phage_pRNA,RF00044,Gene;,3,8,Bacteriophage pRNA
Phe_leader,RF01859,Cis-reg; leader;,71,1385,Phenylalanine leader peptide
PhotoRC-I,RF01716,Cis-reg;,65,74,PhotoRC-I RNA
PhotoRC-II,RF01717,Cis-reg;,445,579,PhotoRC-II RNA
PhrS,RF01673,Gene; sRNA;,13,95,PhrS
Pinc,RF01983,Gene; lncRNA;,16,65,Pregnancy induced noncoding RNA
PISRT1,RF01873,Gene; lncRNA;,18,66,Polled intersex syndrome regulated transcript 1
PK-BYV,RF01100,Cis-reg;,2,4,3'-terminal pseudoknot in BYV
PK-CuYV_BPYV,RF01095,Cis-reg;,2,4,3'-terminal pseudoknot of CuYV/BPYV
PK-G12rRNA,RF01118,Gene; rRNA;,347,23323,Pseudoknot of the domain G(G12) of 23S ribosomal RNA
PK-HAV,RF01096,Cis-reg;,2,56,HepA virus 3'-terminal pseudoknot
PK-IAV,RF01099,Cis-reg;,32,17550,Pseudoknot of influenza A virus gene
PK-PYVV,RF01078,Cis-reg;,3,5,3'-terminal pseudoknot in PYVV
PK-repBA,RF01089,Cis-reg;,7,71,Pseudoknot of the regulatory region of the repBA gene
PK-repZ,RF01087,Cis-reg;,6,131,Pseudoknot of the regulatory region of the repZ gene
PK-SPCSV,RF01091,Cis-reg;,2,11,3'-terminal pseudoknot in SPCSV
PK1-TEV_CVMV,RF01102,Cis-reg;,2,7,5'-leader pseudoknot of TEV/CVMV
Plant_SRP,RF01855,Gene;,63,625,Plant signal recognition particle RNA
Plant_U3,RF01847,Gene; snRNA; snoRNA; CD-box;,24,556,Plant small nucleolar RNA U3
Plasmid_R1162,RF00043,Gene; antisense;,8,26,R1162-like plasmid antisense RNA
Plasmid_RNAIII,RF00235,Gene;,7,17,Plasmid RNAIII
plasmodium_snoR11,RF01589,Gene; snRNA; snoRNA; HACA-box;,2,10,small nucleolar RNA snoR11
plasmodium_snoR14,RF01590,Gene; snRNA; snoRNA; CD-box;,4,10,small nucleolar RNA snoR14
plasmodium_snoR16,RF01593,Gene; snRNA; snoRNA; CD-box;,3,15,small nucleolar RNA snoR16
plasmodium_snoR17,RF01592,Gene; snRNA; snoRNA; CD-box;,5,14,small nucleolar RNA snoR17
plasmodium_snoR20,RF01596,Gene; snRNA; snoRNA; CD-box;,2,19,small nucleolar RNA snoR20
plasmodium_snoR21,RF01864,Gene; snRNA; snoRNA; CD-box;,4,14,small nucleolar RNA snoR21
plasmodium_snoR24,RF01599,Gene; snRNA; snoRNA; CD-box;,4,13,small nucleolar RNA snoR24
plasmodium_snoR26,RF01601,Gene; snRNA; snoRNA; CD-box;,3,15,small nucleolar RNA snoR26
plasmodium_snoR27,RF01602,Gene; snRNA; snoRNA; HACA-box;,4,13,small nucleolar RNA snoR27
plasmodium_snoR28,RF01604,Gene; snRNA; snoRNA; CD-box;,3,10,small nucleolar RNA snoR28
plasmodium_snoR30,RF01605,Gene; snRNA; snoRNA; CD-box;,3,14,small nucleolar RNA snoR30
plasmodium_snoR31,RF01606,Gene; snRNA; snoRNA; HACA-box;,3,14,small nucleolar RNA snoR31
pntA,RF01810,Gene; sRNA;,10,449,pntA sRNA
Polynucleobacter-1,RF01718,Gene; sRNA;,16,29,Polynucleobacter-1 RNA
Pospi_RY,RF00362,Cis-reg;,16,471,Pospiviroid RY motif stem loop
potC,RF01751,Cis-reg;,136,143,potC RNA
Pox_AX_element,RF00384,Cis-reg;,10,110,Poxvirus AX element late mRNA cis-regulatory element
ppoRNA,RF02554,Gene; rRNA;,2,4,mt-5S-like P. polycephalum
PreQ1,RF00522,Cis-reg; riboswitch;,35,743,PreQ1 riboswitch
preQ1-II,RF01054,Cis-reg; riboswitch;,14,429,preQ1-II (pre queuosine) riboswitch
PrfA,RF00038,Cis-reg; thermoregulator;,11,308,PrfA thermoregulator UTR
Prion_pknot,RF00523,Cis-reg;,148,5785,Prion pseudoknot
pRNA,RF01518,Gene;,23,713,"NoRC assoicated RNA, pRNA"
Protozoa_SRP,RF01856,Gene;,18,75,Protozoan signal recognition particle RNA
PrrB_RsmZ,RF00166,Gene; sRNA;,37,158,PrrB/RsmZ RNA family
PrrF,RF00444,Gene; sRNA;,18,162,PrrF RNA
psaA,RF01752,Cis-reg;,31,46,psaA RNA
psbNH,RF01753,Cis-reg;,39,41,psbNH RNA
Pseudomon-1,RF01719,Gene; sRNA;,19,92,Pseudomon-1 RNA
Pseudomon-groES,RF01721,Cis-reg;,18,90,Pseudomon-groES RNA
Pseudomon-Rho,RF01720,Cis-reg;,16,92,Pseudomon-Rho RNA
psRNA14,RF02351,Gene; sRNA;,3,3,Proteobacteria sRNA psRNA14
psRNA2,RF02349,Gene; sRNA;,7,62,Proteobacterial sRNA psRNA2
psRNA6,RF02350,Gene; sRNA;,2,4,Nitrosomonas sRNA psRNA6
PtaRNA1,RF01811,Gene; antitoxin;,16,44,Plasmid transferred anti-sense RNA
purD,RF01069,Cis-reg;,21,146,purD RNA motif
Purine,RF00167,Cis-reg; riboswitch;,133,2589,Purine riboswitch
PVT1_1,RF02164,Gene; lncRNA;,17,64,Pvt1 oncogene conserved region 1
PVT1_2,RF02165,Gene; lncRNA;,17,59,Pvt1 oncogene conserved region 2
PVT1_3,RF02166,Gene; lncRNA;,25,90,Pvt1 oncogene conserved region 3
PVT1_4,RF02167,Gene; lncRNA;,10,46,Pvt1 oncogene conserved region 4
PVT1_5,RF02168,Gene; lncRNA;,23,94,Pvt1 oncogene conserved region 5
PVT1_6,RF02169,Gene; lncRNA;,7,43,Pvt1 oncogene conserved region 6
PVT1_7,RF02170,Gene; lncRNA;,8,34,Pvt1 oncogene conserved region 7
PVX_3,RF00184,Cis-reg;,4,52,Potato virus X cis-acting regulatory element
Pxr,RF01812,Gene; sRNA;,2,4,Pxr regulatory sRNA
PYLIS_1,RF01982,Cis-reg;,20,23,Pyrrolysine insertion sequence 1
PYLIS_2,RF02509,Cis-reg;,23,42,Pyrrolysine insertion sequence mtbB
PYLIS_3,RF02510,Cis-reg;,23,350,Pyrrolysine insertion sequence mttB
PYLIS_4,RF02511,Cis-reg;,2,3,Pyrrolysine insertion sequence TetR
PYLIS_5,RF02512,Cis-reg;,17,18,Pyrrolysine insertion sequence transposase 1
PYLIS_6,RF02513,Cis-reg;,3,3,Pyrrolysine insertion sequence transposase 2
PyrC_leader,RF02372,Cis-reg; leader;,9,406,PyrC leader
PyrD_leader,RF02373,Cis-reg; leader;,27,462,PyrD leader
PyrG_leader,RF02371,Cis-reg; leader;,10,46,PyrG leader
Pyrobac-1,RF01722,Gene; sRNA;,8,14,Pyrobac-1 RNA
PyrR,RF00515,Cis-reg;,41,1847,PyrR binding site
Qrr,RF00378,Gene; sRNA;,30,473,Qrr RNA
R2_retro_el,RF00524,Cis-reg;,15,1128,R2 RNA element
radC,RF01754,Cis-reg;,130,499,radC RNA
RatA,RF01776,Gene; antitoxin;,16,600,RNA anti-toxin A
RCNMV_5UTR,RF01454,Cis-reg;,3,3,5'UTR enhancer element
RCNMV_TE_DR1,RF01453,Cis-reg;,3,3,3'TE-DR1 translation enhancer element
RcsR1,RF02552,Gene; sRNA;,10,25,RcsR1 sRNA
rdlD,RF01813,Gene; antitoxin;,52,1338,rdlD antitoxin
REN-SRE,RF00180,Cis-reg;,13,86,Renin stability regulatory element (REN-SRE)
Retro_dr1,RF00214,Cis-reg;,26,200,Retrovirus direct repeat 1 (dr1)
RFPL3-AS1_1,RF02171,Gene; lncRNA;,4,41,RFPL3 antisense RNA 1 conserved region 1
RFPL3-AS1_2,RF02172,Gene; lncRNA;,3,72,RFPL3 antisense RNA 1 conserved region 2
RF_site1,RF01074,Cis-reg; frameshift_element;,4,27,Putative RNA-dependent RNA polymerase ribosomal frameshift site
RF_site2,RF01076,Cis-reg; frameshift_element;,2,213,Polymerase ribosomal frameshift site
RF_site3,RF01079,Cis-reg; frameshift_element;,2,18,Putative RNA-dependent RNA polymerase ribosomal frameshift site
RF_site4,RF01090,Cis-reg; frameshift_element;,7,74,Edr gene ribosomal frameshift signal
RF_site5,RF01093,Cis-reg; frameshift_element;,12,145,Ma3 gene ribosomal frameshift signal
RF_site6,RF01094,Cis-reg; frameshift_element;,2,2,Polymerase ribosomal frameshift site
RF_site8,RF01097,Cis-reg; frameshift_element;,4,2021,Gag/pro ribosomal frameshift site
RF_site9,RF01098,Cis-reg; frameshift_element;,2,27,Gag/pro ribosomal frameshift site
Rhino_CRE,RF00220,Cis-reg;,12,125,Human rhinovirus internal cis-acting regulatory element (CRE)
Rhizobiales-2,RF01723,Gene; sRNA;,15,22,Rhizobiales-2 RNA
rhtB,RF01814,Gene; sRNA;,14,565,rhtB sRNA
rimP,RF01770,Gene;,46,719,Gammaprotebacteria rimP leader
rivX,RF02099,Gene; sRNA;,2,16,rivX sRNA
rli22,RF01457,Gene; sRNA;,6,43,Listeria sRNA rli22
rli23,RF01458,Gene; antisense;,7,161,Listeria snRNA rli23
rli24,RF01461,Gene; sRNA;,6,35,Listeria sRNA rli22
rli26,RF01462,Gene; sRNA;,5,32,Listeria sRNA rli26
rli27,RF01463,Gene; sRNA;,3,36,Listeria sRNA rli27
rli28,RF01492,Gene; sRNA;,21,1226,Listeria sRNA rli28
rli31,RF01465,Gene; sRNA;,3,41,Listeria sRNA rli31
rli32,RF01468,Gene; sRNA;,5,41,Listeria sRNA rli32
rli33,RF01469,Gene; sRNA;,3,50,Listeria sRNA rli33
rli34,RF01466,Gene; sRNA;,5,54,Listeria sRNA rli34
rli36,RF01467,Gene; sRNA;,6,40,Listeria sRNA rli36
rli37,RF01493,Gene; sRNA;,4,36,Listeria sRNA rli37
rli38,RF01470,Gene; sRNA;,20,294,Listeria sRNA rli38
rli40,RF01472,Gene; sRNA;,4,42,Listeria sRNA rli40
